refID,Size,Symbol,UNT,AUX_2h,AUX_4h,AUX_8h,AUX_24h
NR_015506,7929,4833418N02Rik,2.83196914780692,4.56631910610137,4.62351566344783,4.91258994207498,2.82238664938585
NM_028639,98885,Ttc7,9.18591206478432,9.29774617484192,8.62500208276104,11.2946689053619,8.31799970181695
NM_029298,38171,Stpg4,1.05512019367425,1.17016185365927,1.89463744268686,1.6726570674613,1.46361602146987
NM_007589,13535,Calm2,684.06881864783,783.102034454932,1024.74022833382,839.952601666703,732.787887183135
NM_008532,15149,Epcam,132.815630289668,149.800524794457,178.786134600335,181.940795139706,187.567198150782
NM_008628,51157,Msh2,202.907953857622,218.578591538673,279.923958161288,243.714968909975,193.031654845325
NM_199251,52174,Kcnk12,0.265656557131393,1.06797144314825,1.17083343164074,1.17872681013087,1.00683051458288
NM_010830,15843,Msh6,1319.39566144319,1533.69567765017,1979.63351818611,1710.09822609763,1544.46144554433
NM_001081034,74427,Fbxo11,77.0215425406405,81.1314864222943,115.283585256878,86.8854084710747,63.3006655559789
NM_001190356,5605,Gm4832,0.232244406172076,0.232661470157032,0.232239307293784,0.390248785409341,0.136941601349018
NM_180974,49822,Foxn2,94.4422848334479,132.766482073544,161.902074748607,121.261995776573,93.3358431192196
NM_028658,58244,Ppp1r21,20.8807148843958,21.0662820615972,24.9689078235909,27.3374333416413,20.2635786195025
NM_029858,19170,Ston1,19.2660145419936,16.144413549914,20.1369433668247,24.0428736426851,21.3553815199623
NM_023630,46491,Gtf2a1l,2.33984083059105,1.88364666491466,2.98385478284597,2.90152300063968,2.81474116458853
NM_013582,50428,Lhcgr,0.0649035537524067,0.0517199785924551,0.0373722539853406,0.0397834193609078,0.0294401260769684
NM_013523,215724,Fshr,0.0528006662427189,0.0691982784731887,0.120024478281885,0.0523295180591993,0.0363702402561958
NR_045432,7107,4933400B14Rik,0,0.0945311650172397,0.0428545213219551,0.0507745144981724,0
NR_045952,5753,Gm4719,0,0,0,0.0627245740550168,0
NM_020252,1059159,Nrxn1,0.598476303507672,0.901487316890729,3.24478489772977,2.919746938764,1.92661398201169
NR_045463,5934,4930480K15Rik,0,0,0,0,0
NM_009625,6068,Adcyap1,0.581919239979531,0.52383882449579,2.0758460358738,0.702966568326421,1.74532879327053
NM_001110853,33203,Crem,17.1195611112805,14.0983781738716,20.3188390627284,18.6768911399172,13.823881405994
NM_001110854,15394,Crem,12.1354304588309,6.8358933750665,11.9445872442566,11.945949652741,9.36739082004494
NM_001110850,61238,Crem,18.7899829199477,17.4841345470556,24.3537835639546,20.5774352253974,15.3311597276614
NM_001110851,43424,Crem,19.9687584092078,20.9214050917454,28.2907101650587,22.3754491680205,16.9286113972713
NR_033457,30448,Gm6225,4.86721937550862,9.55981414480431,12.6916919419531,6.84638730695343,5.58067080116889
NM_029402,53476,Cul2,96.665305544529,102.728195135699,149.454747603301,110.313248703207,95.0260384411784
NM_026505,8448,Bambi,34.6224683100177,50.4244636037749,56.6345190420275,58.2243517854989,52.6634709766664
NM_026092,16405,Lyzl1,0.0284509355820574,0.0409529405533388,0.114880098992548,0,0
NM_007746,21627,Map3k8,2.59956810198315,2.48407769052654,4.33802807083337,3.91246485571603,3.71814828004429
NR_040328,15399,4833419F23Rik,1.90595672125362,2.07694998485197,3.05749784561872,2.16125728248861,2.06081553779297
NM_026157,21739,Mtpap,109.393093518853,139.248470685253,168.195254912892,139.152962305998,106.510250248845
NM_001081963,47941,Jcad,25.3487915214675,30.9015403064144,36.1155808201516,35.7812731041557,30.1913671339975
NM_153153,72705,Svil,35.5385741182256,35.2247144483118,37.3496255687348,38.6295698117142,27.9260085588404
NM_178722,124409,Zfp438,12.1668502630591,15.1342531948022,21.394822788742,14.7043861738623,12.8816500144939
NR_033552,100937,Gm10125,0.855059497231825,1.50182790895681,1.33998676650666,0.600404746440426,0.308675341397099
NM_011546,183609,Zeb1,32.8343974829843,46.3003847076354,50.6914113867921,22.0464715749045,11.3244091469486
NM_001039692,111649,Arhgap12,55.5624287328901,53.2667640977784,70.5959535574859,60.9732382062791,48.772232594204
NM_008448,40520,Kif5b,322.349028623921,382.690642036459,524.959209044696,419.825412837161,311.138912218965
NM_007935,80158,Epc1,43.0245309596691,58.1481670859925,75.48206516669,54.6204510417232,47.7791583360772
NM_001276350,1966,Epc1,56.927307738308,68.0965503379951,86.4986172313914,64.6172881122396,56.5911376165498
NM_027598,35334,4921524L21Rik,0.20003139460782,0.31916171617812,0.229844762293808,0.384712925664167,0.214267648401928
NM_001278447,26440,Rab18,73.2669093372048,79.9164667951241,118.375778898319,94.8635155107942,96.4010728886952
NM_177595,69814,Mkx,5.63954907268786,18.7114046017171,35.1706847667425,28.6980334950364,22.0088018296541
NM_001081393,209669,Armc4,0.104072906512597,0.0800300520288844,0.108271116059744,0.0945649623549893,0.102586932180097
NM_001081287,278902,Mpp7,27.9093725493981,26.3126139732134,33.6408081496951,27.3422875363052,20.6280159336464
NM_001282093,60197,Wac,166.263937264225,213.747122793428,287.977583839713,214.570345747568,190.261981416795
NM_008058,3346,Fzd8,9.24868200529209,25.2281738734505,30.1302334337296,20.8472630623603,27.9649810456532
NM_153086,4203,Gjd4,0.223137764081072,0.5285656778427,0.674718822586853,0.346949709290087,0.816181251331531
NM_026484,136107,Ccny,49.4270429684906,63.1226267481842,88.5052166495114,65.615171963284,51.4768242174244
NM_007593,1051,Cetn1,0.893690216468227,1.78362173816393,0.606790607945996,0.776389121711531,0.486874516689657
NM_130449,170348,Colec12,11.1518865081241,17.8859602055511,28.7424686340641,26.6567108731434,20.8837521196412
NM_153552,37305,Thoc1,142.544788308337,166.876763010677,227.796823836356,189.971830831606,154.825754204345
NM_001038589,36535,Usp14,216.320678546939,259.332007970947,376.433622103321,293.017680155101,255.982729010754
NM_009071,117392,Rock1,64.7949190346624,72.9840090222834,100.369151182356,75.1727242679868,63.7608643992308
NM_001083628,237763,Greb1l,2.84918226457654,3.48459794138973,5.60949887508555,5.45493785308601,6.06708477756334
NM_001081222,43841,Esco1,56.8221329883951,65.5465409719697,92.645523726091,69.0835480719823,59.6993841933508
NM_009226,10435,Snrpd1,263.642116141902,319.036022498233,445.120816055768,338.845132640611,337.699601287498
NM_134130,62286,Abhd3,4.53201316232018,5.62525401170835,6.85617924727313,6.8925910636562,6.39230649262274
NR_045379,4973,4930563E18Rik,0.685851381498517,1.51080162608669,1.19155516829075,0.972408480792004,2.08920256323449
NM_144860,86593,Mib1,56.2206321640352,65.8325701220625,92.984980396979,78.1632046967688,63.1814320003842
NR_105023,10531,1010001N08Rik,0.993788392335789,1.73341016429328,1.99496951055584,2.18444694775784,7.9673703835174
NM_010258,33126,Gata6,2.44972621885729,10.2077472449787,19.4530513239209,23.4903764415612,41.1154417762559
NM_001252495,109932,Rbbp8,23.6027854132654,30.6966860285316,41.0412820793764,31.1848464877811,27.795624292156
NM_001081223,85859,Rbbp8,30.1890252528006,39.2642063048882,52.4989548353904,39.8977099083981,35.5775826427576
NR_045421,18290,Gm6277,0.115390116952033,0.288506519588207,0.37762082953911,0.290415396146022,0.484928591750095
NM_001146287,106354,Cables1,1.35062006236594,5.22575787038222,6.95999695255562,6.94154547017437,4.47862492261829
NM_001289666,140235,Tmem241,6.41983537546821,3.59408385516014,6.62694719888312,7.64700917460208,5.88921325020116
